payment_id,customer_id,amount,timestamp,payment_status,failure_reason,attempt_number,payment_method
PAY210211,C101736,35913.39,2026-04-29 05:36:36,failed,authentication_failure,1,card
PAY210212,C102278,28740.75,2026-05-04 15:27:29,failed,bank_decline,1,card
PAY210213,C100258,3837.47,2026-05-15 04:50:57,failed,payment_method_invalid,1,upi
PAY210214,C102612,9325.1,2026-03-11 12:49:33,failed,expired_card,2,netbanking
PAY210215,C103289,3288.84,2026-04-27 15:50:25,failed,expired_card,1,card
PAY210216,C103894,13126.35,2026-07-23 19:36:40,failed,insufficient_funds,2,card
PAY210217,C101064,2406.95,2026-03-06 13:59:15,failed,insufficient_funds,3,card
PAY210218,C101308,4358.05,2026-02-02 13:29:54,failed,payment_method_invalid,1,card
PAY210219,C102472,28821.24,2026-03-29 11:22:36,failed,bank_decline,2,upi
PAY210220,C102397,2923.47,2026-07-03 11:59:29,failed,payment_method_invalid,2,netbanking
PAY210221,C102437,1598.54,2026-03-01 19:22:26,failed,network_error,2,netbanking
PAY210222,C101258,4260.93,2026-05-07 07:16:10,failed,bank_decline,1,upi
PAY210223,C100224,4348.91,2026-03-15 23:26:13,failed,bank_decline,3,upi
PAY210224,C100099,7093.46,2026-05-10 23:26:01,failed,insufficient_funds,3,upi
PAY210225,C103989,14380.76,2026-05-08 14:31:11,failed,bank_decline,3,card
PAY210226,C101625,126455.29,2026-01-01 12:09:06,failed,payment_method_invalid,2,card
PAY210227,C101790,32863.64,2026-01-21 07:01:10,failed,network_error,1,upi
PAY210228,C102504,6883.87,2026-06-07 11:35:12,failed,bank_decline,1,card
PAY210229,C100821,6797.83,2026-02-20 16:43:39,failed,expired_card,1,netbanking
PAY210230,C101527,3982.04,2026-01-25 23:19:12,failed,authentication_failure,2,upi
PAY210231,C101746,60199.59,2026-04-16 14:32:26,failed,authentication_failure,1,upi
PAY210232,C100379,15777.29,2026-02-05 19:11:41,failed,network_error,2,card
PAY210233,C102412,8615.8,2026-03-24 14:07:36,failed,network_error,4,netbanking
PAY210234,C100775,37731.48,2026-06-19 00:26:11,failed,bank_decline,2,card
PAY210235,C100012,4306.35,2026-04-24 17:45:26,failed,payment_method_invalid,2,upi
PAY210236,C102483,19315.46,2026-07-03 17:13:29,failed,payment_method_invalid,1,card
PAY210237,C101200,5437.24,2026-06-23 15:59:54,failed,bank_decline,2,card
PAY210238,C102871,10025.13,2026-06-29 06:11:54,failed,network_error,1,netbanking
PAY210239,C102145,7735.58,2026-01-15 00:54:39,failed,payment_method_invalid,1,upi
PAY210240,C100116,30183.78,2026-04-18 15:05:24,failed,insufficient_funds,1,upi
PAY210241,C102777,6518.19,2026-06-27 03:29:59,failed,insufficient_funds,1,card
PAY210242,C100162,7693.5,2026-01-30 00:01:08,failed,network_error,1,upi
PAY210243,C101253,5782.12,2026-01-08 13:31:15,failed,expired_card,3,card
PAY210244,C102744,2784.45,2026-04-17 22:42:10,failed,insufficient_funds,1,upi
PAY210245,C101615,15007.46,2026-02-19 23:02:07,failed,network_error,2,upi
PAY210246,C101539,6804.83,2026-07-12 03:39:38,failed,authentication_failure,1,card
PAY210247,C100884,2043.1,2026-01-17 23:33:41,failed,expired_card,1,card
PAY210248,C101775,11846.62,2026-04-26 02:53:41,failed,insufficient_funds,1,card
PAY210249,C101172,2484.57,2026-01-27 18:34:51,failed,insufficient_funds,1,upi
PAY210250,C103784,7499.43,2026-04-02 01:44:38,failed,expired_card,2,netbanking
PAY210251,C102749,953.67,2026-05-06 09:56:42,failed,insufficient_funds,1,upi
PAY210252,C103635,1778.1,2026-03-03 05:37:31,failed,insufficient_funds,1,wallet
PAY210253,C101349,2176.57,2026-07-24 09:27:43,failed,payment_method_invalid,1,card
PAY210254,C103800,7517.78,2026-01-07 15:41:18,failed,bank_decline,1,netbanking
PAY210255,C101118,2732.43,2026-05-11 10:21:00,failed,network_error,1,card
PAY210256,C101236,1878.66,2026-04-09 13:19:11,failed,bank_decline,2,upi
PAY210257,C101194,38333.16,2026-04-02 08:01:48,failed,expired_card,1,card
PAY210258,C102358,13984.24,2026-01-11 21:06:42,failed,bank_decline,3,wallet
PAY210259,C102450,4019.6,2026-03-03 15:55:15,failed,expired_card,1,card
PAY210260,C100259,7604.62,2026-04-09 20:56:09,failed,expired_card,2,card
PAY210261,C102243,11323.81,2026-07-27 11:59:02,failed,insufficient_funds,1,upi
PAY210262,C103811,1703.15,2026-02-12 04:37:55,failed,network_error,2,upi
PAY210263,C101627,10591.7,2026-03-20 14:01:55,failed,network_error,1,upi
PAY210264,C102798,5588.8,2026-07-18 15:39:10,failed,authentication_failure,1,card
PAY210265,C102529,2561.05,2026-03-14 01:57:49,failed,expired_card,2,card
PAY210266,C103919,8471.49,2026-04-19 03:14:30,failed,authentication_failure,2,card
PAY210267,C102571,4485.63,2026-01-26 14:43:41,failed,network_error,2,upi
PAY210268,C101883,42920.68,2026-02-01 12:32:58,failed,bank_decline,1,card
PAY210269,C100052,40148.86,2026-05-11 12:10:57,failed,expired_card,1,wallet
PAY210270,C103215,27637.71,2026-03-21 13:30:21,failed,network_error,2,wallet
PAY210271,C101356,7217.88,2026-07-31 17:11:17,failed,payment_method_invalid,1,card
PAY210272,C103699,3787.57,2026-01-30 18:55:24,failed,network_error,1,card
PAY210273,C100977,10758.71,2026-04-24 10:04:07,failed,bank_decline,1,netbanking
PAY210274,C101749,4073.8,2026-07-13 14:49:32,failed,authentication_failure,1,upi
PAY210275,C103316,16545.92,2026-04-13 04:18:05,failed,expired_card,3,upi
PAY210276,C100607,3128.37,2026-05-10 03:07:41,failed,bank_decline,2,netbanking
PAY210277,C101101,5163.12,2026-05-18 04:02:29,failed,network_error,1,netbanking
PAY210278,C103167,1399.44,2026-06-30 12:03:21,failed,expired_card,2,card
PAY210279,C101269,2263.18,2026-03-17 13:59:58,failed,network_error,2,card
PAY210280,C103830,11444.13,2026-06-25 06:15:41,failed,bank_decline,1,wallet
PAY210281,C102151,1980.65,2026-02-02 09:18:46,failed,authentication_failure,3,netbanking
PAY210282,C103300,16204.12,2026-05-27 16:40:05,failed,insufficient_funds,1,card
PAY210283,C102189,1724.69,2026-03-27 00:10:16,failed,expired_card,2,card
PAY210284,C100180,51862.95,2026-04-04 22:43:38,failed,insufficient_funds,2,card
PAY210285,C103243,11896.83,2026-07-15 18:46:10,failed,expired_card,1,card
PAY210286,C101679,8517.02,2026-02-03 13:49:48,failed,insufficient_funds,1,upi
PAY210287,C101551,1952.67,2026-03-03 03:39:14,failed,bank_decline,2,card
PAY210288,C102945,8268.74,2026-05-15 18:21:57,failed,insufficient_funds,2,card
PAY210289,C101124,5701.76,2026-01-13 18:23:40,failed,network_error,1,card
PAY210290,C101712,9914.86,2026-05-20 18:01:33,failed,bank_decline,2,card
PAY210291,C102432,11052.71,2026-05-08 11:28:47,failed,network_error,3,card
PAY210292,C102372,25900.09,2026-04-12 00:58:55,failed,bank_decline,1,upi
PAY210293,C102913,5565.51,2026-05-29 01:55:33,failed,payment_method_invalid,1,card
PAY210294,C100328,2193.67,2026-05-07 08:45:05,failed,insufficient_funds,2,netbanking
PAY210295,C103970,6931.47,2026-06-13 00:01:17,failed,network_error,1,card
PAY210296,C102432,5189.5,2026-05-28 03:33:26,failed,bank_decline,2,netbanking
PAY210297,C102473,1434.74,2026-02-04 23:04:49,failed,authentication_failure,1,netbanking
PAY210298,C103530,3975.9,2026-01-30 19:25:49,failed,network_error,1,card
PAY210299,C101962,15242.5,2026-04-02 13:07:04,failed,network_error,1,card
PAY210300,C100121,2952.13,2026-07-06 07:37:53,failed,authentication_failure,1,card
PAY210301,C100532,11275.75,2026-01-02 19:00:25,failed,bank_decline,4,card
PAY210302,C103789,8331.71,2026-02-25 11:19:07,failed,authentication_failure,2,card
PAY210303,C103947,7340.38,2026-03-31 17:14:26,failed,insufficient_funds,1,upi
PAY210304,C100335,8862.08,2026-03-29 17:46:29,failed,network_error,2,netbanking
PAY210305,C102739,5089.38,2026-05-19 21:34:47,failed,bank_decline,1,card
PAY210306,C102642,8357.08,2026-03-13 01:49:58,failed,insufficient_funds,1,upi
PAY210307,C100660,4001.65,2026-03-05 22:21:15,failed,bank_decline,1,netbanking
PAY210308,C103149,7420.72,2026-05-12 16:32:47,failed,insufficient_funds,3,card
PAY210309,C101838,57273.07,2026-04-12 17:20:17,failed,bank_decline,3,card
PAY210310,C100922,7980.25,2026-05-18 10:22:49,failed,payment_method_invalid,2,upi
PAY210311,C102241,7617.53,2026-01-18 00:53:52,failed,payment_method_invalid,1,card
PAY210312,C103620,8804.38,2026-03-12 18:31:24,failed,network_error,2,upi
PAY210313,C100867,7980.85,2026-07-01 05:03:13,failed,insufficient_funds,3,netbanking
PAY210314,C102475,2568.67,2026-01-11 02:47:00,failed,payment_method_invalid,1,card
PAY210315,C102929,5535.21,2026-04-15 04:42:26,failed,bank_decline,1,netbanking
PAY210316,C102500,1241.59,2026-06-01 08:00:43,failed,bank_decline,1,card
PAY210317,C102601,6817.57,2026-01-18 06:55:00,failed,authentication_failure,1,upi
PAY210318,C102902,1794.43,2026-05-22 23:29:11,failed,network_error,2,netbanking
PAY210319,C100934,25123.59,2026-02-08 22:04:40,failed,network_error,1,netbanking
PAY210320,C100406,19690.78,2026-05-26 20:37:34,failed,authentication_failure,2,upi
PAY210321,C103959,2202.16,2026-03-28 10:29:16,failed,bank_decline,2,card
PAY210322,C101278,29856.04,2026-01-04 11:08:19,failed,expired_card,1,upi
PAY210323,C103794,4684.47,2026-05-30 10:46:09,failed,payment_method_invalid,2,upi
PAY210324,C101073,8361.63,2026-02-14 01:27:02,failed,network_error,1,netbanking
PAY210325,C101062,6769.19,2026-06-29 12:20:55,failed,authentication_failure,2,card
PAY210326,C100099,7908.16,2026-06-01 18:14:15,failed,network_error,1,upi
PAY210327,C101767,4877.78,2026-02-13 20:25:38,failed,payment_method_invalid,3,card
PAY210328,C103779,2952.99,2026-07-27 23:15:00,failed,network_error,3,upi
PAY210329,C103579,3446.81,2026-06-21 05:12:19,failed,insufficient_funds,2,card
PAY210330,C101218,20376.87,2026-04-19 15:53:52,failed,expired_card,1,wallet
PAY210331,C101625,107220.6,2026-02-03 10:46:09,failed,payment_method_invalid,1,upi
PAY210332,C102678,26026.13,2026-01-15 17:06:02,failed,expired_card,1,card
PAY210333,C103819,32118.59,2026-03-31 14:16:39,failed,expired_card,2,card
PAY210334,C102416,5805.18,2026-05-23 17:50:29,failed,payment_method_invalid,2,upi
PAY210335,C100801,3560.32,2026-07-07 14:01:04,failed,bank_decline,2,card
PAY210336,C101424,9944.74,2026-07-16 17:42:05,failed,authentication_failure,2,card
PAY210337,C102896,22146.63,2026-02-12 00:52:28,failed,insufficient_funds,1,netbanking
PAY210338,C100094,3560.83,2026-06-22 21:20:21,failed,insufficient_funds,1,card
PAY210339,C102398,2221.64,2026-05-19 08:11:36,failed,network_error,1,card
PAY210340,C103076,9201.97,2026-07-21 09:20:34,failed,payment_method_invalid,1,card
PAY210341,C101384,4112.9,2026-05-14 04:01:15,failed,insufficient_funds,1,netbanking
PAY210342,C102155,51604.29,2026-06-23 19:15:48,failed,network_error,1,upi
PAY210343,C102871,14593.73,2026-02-12 11:30:46,failed,insufficient_funds,1,netbanking
PAY210344,C102380,17160.78,2026-07-18 04:25:35,failed,insufficient_funds,1,wallet
PAY210345,C100096,4989.75,2026-01-03 04:44:33,failed,bank_decline,1,upi
PAY210346,C102342,43656.92,2026-02-01 21:36:30,failed,insufficient_funds,1,card
PAY210347,C100923,4468.12,2026-01-23 17:00:04,failed,payment_method_invalid,1,card
PAY210348,C102959,874.22,2026-04-03 17:00:06,failed,authentication_failure,3,card
PAY210349,C101045,5004.88,2026-07-02 07:48:41,failed,bank_decline,1,upi
PAY210350,C103912,75185.57,2026-07-25 07:05:53,failed,network_error,1,card
PAY210351,C100469,13813.42,2026-02-15 14:47:19,failed,authentication_failure,1,wallet
PAY210352,C103562,8323.38,2026-03-18 20:40:06,failed,bank_decline,1,wallet
PAY210353,C100135,4236.94,2026-01-11 12:59:33,failed,insufficient_funds,2,upi
PAY210354,C102731,5777.97,2026-07-31 03:35:10,failed,network_error,1,upi
PAY210355,C101411,9019.75,2026-03-24 20:51:55,failed,network_error,1,card
PAY210356,C100781,12835.35,2026-01-07 13:08:39,failed,bank_decline,3,upi
PAY210357,C100873,4817.5,2026-04-20 23:30:57,failed,network_error,1,card
PAY210358,C100154,14058.55,2026-03-10 05:42:26,failed,authentication_failure,1,card
PAY210359,C100531,3331.71,2026-06-09 05:12:02,failed,bank_decline,1,upi
PAY210360,C101568,11337.7,2026-03-19 22:31:16,failed,insufficient_funds,1,card
PAY210361,C100629,43207.45,2026-06-15 12:17:53,failed,network_error,1,card
PAY210362,C103872,3347.1,2026-01-23 18:17:17,failed,expired_card,3,card
PAY210363,C103305,4119.49,2026-07-27 19:34:24,failed,insufficient_funds,1,netbanking
PAY210364,C101889,2837.9,2026-06-22 13:50:21,failed,insufficient_funds,2,wallet
PAY210365,C100379,17249.83,2026-07-03 18:19:41,failed,expired_card,1,upi
PAY210366,C103944,10659.7,2026-01-03 22:56:23,failed,network_error,2,upi
PAY210367,C102899,23006.81,2026-03-04 22:18:33,failed,insufficient_funds,3,card
PAY210368,C100732,2723.42,2026-02-20 00:23:14,failed,bank_decline,1,card
PAY210369,C100215,62013.01,2026-07-15 18:05:38,failed,bank_decline,1,card
PAY210370,C102478,6653.45,2026-05-22 16:43:11,failed,insufficient_funds,1,wallet
PAY210371,C100162,7427.02,2026-01-22 12:47:19,failed,authentication_failure,2,card
PAY210372,C102457,1696.65,2026-05-03 09:21:05,failed,bank_decline,1,wallet
PAY210373,C101768,17197.98,2026-02-06 05:49:41,failed,insufficient_funds,3,upi
PAY210374,C103521,8601.46,2026-07-20 18:44:54,failed,authentication_failure,1,card
PAY210375,C101527,4702.46,2026-04-06 09:04:56,failed,bank_decline,1,upi
PAY210376,C101791,4893.38,2026-07-13 20:30:07,failed,payment_method_invalid,2,card
PAY210377,C102182,18793.7,2026-04-21 07:18:43,failed,network_error,1,card
PAY210378,C103932,4013.23,2026-06-24 01:56:28,failed,network_error,2,wallet
PAY210379,C102810,2352.76,2026-06-15 22:29:37,failed,expired_card,2,netbanking
PAY210380,C102677,28119.16,2026-07-28 00:24:50,failed,payment_method_invalid,1,netbanking
PAY210381,C101239,7010.74,2026-05-12 12:10:22,failed,authentication_failure,2,upi
PAY210382,C101933,24739.24,2026-01-20 03:27:01,failed,expired_card,1,upi
PAY210383,C100777,3375.16,2026-04-06 19:10:46,failed,authentication_failure,1,upi
PAY210384,C101566,8616.37,2026-05-10 16:36:54,failed,insufficient_funds,3,upi
PAY210385,C103288,1830.44,2026-07-04 02:12:44,failed,expired_card,1,upi
PAY210386,C100398,5691.12,2026-02-21 21:10:34,failed,bank_decline,2,upi
PAY210387,C100661,153308.47,2026-07-17 08:15:12,failed,network_error,1,card
PAY210388,C102343,18818.27,2026-04-26 22:43:54,failed,insufficient_funds,1,card
PAY210389,C103193,3836.91,2026-03-28 14:40:49,failed,network_error,2,upi
PAY210390,C103900,1975.56,2026-03-24 14:49:23,failed,insufficient_funds,2,upi
PAY210391,C102348,11589.97,2026-05-09 02:13:55,failed,network_error,1,card
PAY210392,C102627,2072.01,2026-05-02 00:27:27,failed,insufficient_funds,4,wallet
PAY210393,C101157,5853.24,2026-01-27 00:22:48,failed,expired_card,2,upi
PAY210394,C101639,31322.75,2026-05-24 18:17:50,failed,bank_decline,1,card
PAY210395,C101257,18972.59,2026-07-10 15:33:37,failed,insufficient_funds,2,card
PAY210396,C100436,1529.14,2026-01-29 23:52:50,failed,expired_card,1,upi
PAY210397,C101482,4923.32,2026-05-25 23:45:24,failed,insufficient_funds,2,upi
PAY210398,C100870,38565.24,2026-06-08 09:09:51,failed,bank_decline,2,card
PAY210399,C102364,8752.03,2026-01-27 14:09:33,failed,payment_method_invalid,1,card
PAY210400,C103014,2045.67,2026-05-06 01:34:35,failed,expired_card,1,wallet
PAY210401,C103918,3463.41,2026-04-10 14:43:34,failed,bank_decline,2,card
PAY210402,C103520,8687.08,2026-01-16 02:06:13,failed,bank_decline,2,wallet
PAY210403,C101273,2534.0,2026-01-07 01:35:30,failed,insufficient_funds,1,card
PAY210404,C103754,12104.28,2026-04-12 00:57:46,failed,network_error,2,upi
PAY210405,C103767,13044.32,2026-06-20 12:51:27,failed,network_error,2,upi
PAY210406,C102014,15097.06,2026-06-21 09:51:57,failed,bank_decline,2,card
PAY210407,C100820,966.8,2026-01-14 01:12:43,failed,payment_method_invalid,2,upi
PAY210408,C103110,6509.05,2026-02-21 12:43:18,failed,authentication_failure,1,upi
PAY210409,C100451,6993.92,2026-01-06 02:17:34,failed,bank_decline,2,netbanking
PAY210410,C101444,808.84,2026-05-16 19:56:08,failed,expired_card,1,upi
PAY210411,C102128,8893.34,2026-06-29 08:18:09,failed,expired_card,1,card
PAY210412,C103454,6616.72,2026-07-03 18:27:59,failed,network_error,2,card
PAY210413,C103905,8974.54,2026-05-02 22:11:09,failed,authentication_failure,1,card
PAY210414,C103271,9991.04,2026-06-22 09:25:00,failed,bank_decline,2,card
PAY210415,C101939,2260.99,2026-03-23 23:47:27,failed,expired_card,1,card
PAY210416,C100339,12316.59,2026-04-27 22:34:24,failed,insufficient_funds,1,upi
PAY210417,C103199,7614.43,2026-03-02 06:32:43,failed,bank_decline,1,card
PAY210418,C103426,3966.91,2026-02-20 05:36:55,failed,network_error,1,card
PAY210419,C101890,8962.86,2026-02-12 17:09:43,failed,insufficient_funds,2,upi
PAY210420,C102216,5597.84,2026-03-26 02:56:22,failed,expired_card,1,upi
PAY210421,C103400,973.92,2026-03-28 06:36:43,failed,payment_method_invalid,2,upi
PAY210422,C100528,25702.38,2026-06-21 22:48:28,failed,expired_card,2,card
PAY210423,C103250,12468.82,2026-05-31 20:24:31,failed,insufficient_funds,1,upi
PAY210424,C102050,4673.84,2026-06-07 08:40:11,failed,insufficient_funds,2,card
PAY210425,C102744,10510.16,2026-03-09 02:11:57,failed,network_error,1,upi
PAY210426,C100762,2205.84,2026-02-07 04:50:08,failed,insufficient_funds,2,upi
PAY210427,C102461,5481.65,2026-07-28 18:07:12,failed,insufficient_funds,2,upi
PAY210428,C101073,8388.35,2026-07-09 04:22:48,failed,insufficient_funds,1,card
PAY210429,C102072,6138.24,2026-03-29 11:50:29,failed,network_error,2,card
PAY210430,C102099,8792.46,2026-01-06 02:12:29,failed,insufficient_funds,2,card
PAY210431,C103827,5295.88,2026-01-17 21:49:07,failed,insufficient_funds,1,upi
PAY210432,C102680,34339.47,2026-06-12 04:53:04,failed,authentication_failure,2,card
PAY210433,C102229,5064.52,2026-02-05 07:32:48,failed,payment_method_invalid,1,upi
PAY210434,C101607,9080.39,2026-03-27 16:36:52,failed,authentication_failure,1,card
PAY210435,C101348,3685.98,2026-01-13 20:49:19,failed,insufficient_funds,2,wallet
PAY210436,C102609,3664.46,2026-07-04 23:50:31,failed,insufficient_funds,1,card
PAY210437,C103528,93963.82,2026-04-01 00:23:54,failed,bank_decline,1,card
PAY210438,C102289,11727.61,2026-03-19 13:05:44,failed,authentication_failure,1,card
PAY210439,C102640,14311.2,2026-06-24 05:52:11,failed,expired_card,2,upi
PAY210440,C101311,22298.22,2026-06-07 09:24:37,failed,authentication_failure,1,card
PAY210441,C102232,5837.72,2026-06-12 18:28:15,failed,bank_decline,1,netbanking
PAY210442,C102287,41069.73,2026-04-25 00:11:58,failed,payment_method_invalid,2,card
PAY210443,C102728,24555.02,2026-05-04 18:01:32,failed,authentication_failure,1,upi
PAY210444,C101264,8554.19,2026-06-27 03:48:17,failed,insufficient_funds,3,card
PAY210445,C101395,1018.46,2026-02-18 19:17:44,failed,network_error,3,wallet
PAY210446,C101437,5050.95,2026-01-08 09:01:11,failed,bank_decline,2,netbanking
PAY210447,C101683,10456.81,2026-05-28 01:24:37,failed,insufficient_funds,1,card
PAY210448,C101168,48749.18,2026-03-18 01:53:25,failed,network_error,1,card
PAY210449,C100782,10629.98,2026-05-17 07:18:36,failed,bank_decline,1,card
PAY210450,C102000,109455.1,2026-07-07 01:04:19,failed,bank_decline,3,upi
PAY210451,C103420,12416.35,2026-04-14 20:00:42,failed,authentication_failure,1,card
PAY210452,C100126,18152.0,2026-01-13 00:59:04,failed,insufficient_funds,1,card
PAY210453,C102662,11732.96,2026-04-19 00:56:59,failed,payment_method_invalid,3,card
PAY210454,C103266,2408.52,2026-05-09 22:54:14,failed,network_error,2,card
PAY210455,C103297,5608.44,2026-04-08 03:35:35,failed,payment_method_invalid,1,upi
PAY210456,C103410,2636.54,2026-02-03 18:48:39,failed,insufficient_funds,3,card
PAY210457,C101269,3690.1,2026-01-30 20:42:04,failed,bank_decline,2,card
PAY210458,C100403,2657.37,2026-07-05 08:24:52,failed,payment_method_invalid,2,netbanking
PAY210459,C103981,5626.06,2026-05-21 22:32:18,failed,network_error,1,card
PAY210460,C102799,12391.94,2026-03-17 18:35:19,failed,authentication_failure,1,upi
PAY210461,C101428,20536.38,2026-01-16 10:56:39,failed,bank_decline,4,card
PAY210462,C103408,7979.7,2026-04-11 07:30:34,failed,network_error,1,card
PAY210463,C101414,5900.02,2026-04-29 21:10:54,failed,expired_card,1,upi
PAY210464,C102997,5985.37,2026-03-23 02:31:26,failed,insufficient_funds,1,upi
PAY210465,C103842,3812.26,2026-06-17 19:49:12,failed,expired_card,2,upi
PAY210466,C103071,7310.98,2026-07-29 23:31:03,failed,insufficient_funds,2,netbanking
PAY210467,C102620,89707.67,2026-03-20 20:07:22,failed,expired_card,1,upi
PAY210468,C100764,1421.15,2026-01-18 07:04:52,failed,bank_decline,2,upi
PAY210469,C103733,26160.32,2026-06-27 09:26:27,failed,insufficient_funds,1,upi
PAY210470,C101703,14292.53,2026-07-30 19:16:31,failed,insufficient_funds,1,upi
PAY210471,C102492,6008.62,2026-03-04 00:34:06,failed,bank_decline,2,wallet
PAY210472,C102447,3768.96,2026-04-30 20:12:28,failed,insufficient_funds,1,netbanking
PAY210473,C100985,4281.56,2026-07-04 22:45:03,failed,bank_decline,1,netbanking
PAY210474,C102412,18244.16,2026-02-05 15:05:55,failed,payment_method_invalid,1,wallet
PAY210475,C101562,27612.53,2026-07-27 12:02:21,failed,insufficient_funds,1,card
PAY210476,C101398,3818.12,2026-05-17 06:09:15,failed,bank_decline,1,card
PAY210477,C103435,21267.7,2026-05-02 14:50:55,failed,payment_method_invalid,1,card
PAY210478,C102887,4667.61,2026-04-30 18:59:23,failed,payment_method_invalid,1,upi
PAY210479,C101957,1284.17,2026-07-14 20:24:15,failed,insufficient_funds,1,netbanking
PAY210480,C100076,5378.26,2026-05-01 01:23:23,failed,authentication_failure,1,card
PAY210481,C102835,9384.69,2026-03-25 09:13:37,failed,insufficient_funds,1,card
PAY210482,C102952,2719.16,2026-01-25 03:22:11,failed,expired_card,1,card
PAY210483,C100666,47301.11,2026-06-21 21:37:05,failed,network_error,4,upi
PAY210484,C103027,12933.16,2026-04-05 10:34:51,failed,insufficient_funds,2,card
PAY210485,C101599,4591.82,2026-03-13 22:53:03,failed,bank_decline,1,card
PAY210486,C102930,7214.76,2026-01-14 10:36:18,failed,insufficient_funds,2,netbanking
PAY210487,C103357,6479.7,2026-07-17 15:29:47,failed,network_error,3,card
PAY210488,C102801,5816.19,2026-05-18 01:07:02,failed,network_error,2,card
PAY210489,C103764,16797.14,2026-03-31 13:02:21,failed,payment_method_invalid,1,upi
PAY210490,C100305,9305.7,2026-05-02 13:11:24,failed,bank_decline,1,netbanking
PAY210491,C101297,3647.09,2026-07-14 05:20:34,failed,expired_card,1,wallet
PAY210492,C100237,56001.31,2026-01-09 06:27:35,failed,insufficient_funds,3,card
PAY210493,C100690,4922.2,2026-03-23 20:09:10,failed,payment_method_invalid,1,card
PAY210494,C101494,5165.0,2026-01-10 15:28:31,failed,bank_decline,2,upi
PAY210495,C100093,11668.31,2026-04-24 13:32:04,failed,insufficient_funds,2,card
PAY210496,C101584,8859.53,2026-07-19 22:40:37,failed,bank_decline,1,card
PAY210497,C100509,2748.94,2026-01-31 02:15:49,failed,network_error,1,netbanking
PAY210498,C100453,3903.3,2026-05-16 23:16:07,failed,network_error,1,upi
PAY210499,C103342,7350.85,2026-03-15 21:24:56,failed,network_error,2,card
PAY210500,C102976,2582.63,2026-02-18 09:21:29,failed,network_error,2,upi
PAY210501,C101822,8746.31,2026-01-26 11:33:12,failed,network_error,2,upi
PAY210502,C102269,48666.12,2026-05-17 05:30:54,failed,authentication_failure,2,card
PAY210503,C101166,26103.14,2026-05-03 22:03:47,failed,insufficient_funds,1,upi
PAY210504,C101942,6010.26,2026-02-10 19:56:52,failed,insufficient_funds,2,upi
PAY210505,C103102,11600.28,2026-05-20 12:15:00,failed,insufficient_funds,3,card
PAY210506,C102085,24292.46,2026-06-11 13:11:37,failed,network_error,1,upi
PAY210507,C103173,35215.87,2026-06-27 15:13:09,failed,insufficient_funds,2,upi
PAY210508,C101938,3963.67,2026-02-05 19:06:32,failed,insufficient_funds,1,upi
PAY210509,C101448,1861.53,2026-02-02 12:02:20,failed,network_error,2,card
PAY210510,C103579,4836.67,2026-06-07 21:18:08,failed,payment_method_invalid,1,upi
PAY210511,C103605,4629.54,2026-03-29 22:38:16,failed,insufficient_funds,1,netbanking
PAY210512,C100914,11606.06,2026-01-04 05:25:43,failed,insufficient_funds,2,card
PAY210513,C101852,12690.2,2026-02-13 19:32:46,failed,bank_decline,1,card
PAY210514,C103089,14197.22,2026-03-22 09:13:25,failed,bank_decline,1,card
PAY210515,C101044,3161.53,2026-03-25 20:39:30,failed,insufficient_funds,2,netbanking
PAY210516,C102995,4828.9,2026-07-13 05:57:43,failed,payment_method_invalid,2,wallet
PAY210517,C103599,3836.02,2026-04-20 21:42:02,failed,expired_card,1,card
PAY210518,C100943,8241.67,2026-04-24 13:34:17,failed,bank_decline,2,card
PAY210519,C100611,3082.18,2026-04-29 01:22:58,failed,bank_decline,1,card
PAY210520,C103778,54679.3,2026-05-02 15:20:03,failed,authentication_failure,2,upi
PAY210521,C103983,10373.16,2026-01-10 21:21:42,failed,insufficient_funds,3,upi
PAY210522,C103434,3371.36,2026-07-14 17:55:13,failed,payment_method_invalid,1,upi
PAY210523,C102453,46907.32,2026-03-28 19:36:47,failed,insufficient_funds,1,upi
PAY210524,C100342,74919.58,2026-07-04 14:32:42,failed,network_error,2,upi
PAY210525,C103661,18422.65,2026-01-06 12:17:36,failed,insufficient_funds,1,upi
PAY210526,C100795,9334.39,2026-02-18 15:42:08,failed,expired_card,2,card
PAY210527,C100715,8673.27,2026-04-11 00:24:34,failed,authentication_failure,1,card
PAY210528,C102868,6208.41,2026-01-06 02:15:56,failed,bank_decline,2,card
PAY210529,C101556,15542.44,2026-06-18 08:40:23,failed,insufficient_funds,1,netbanking
PAY210530,C103470,6205.25,2026-06-16 14:23:56,failed,authentication_failure,1,wallet
PAY210531,C103493,48582.88,2026-06-12 04:03:43,failed,payment_method_invalid,1,upi
PAY210532,C103221,8515.02,2026-07-22 07:35:53,failed,insufficient_funds,2,upi
PAY210533,C103348,9747.86,2026-02-12 20:15:02,failed,insufficient_funds,1,card
PAY210534,C102183,1377.28,2026-02-08 05:40:28,failed,bank_decline,1,netbanking
PAY210535,C103487,24862.41,2026-01-12 20:18:28,failed,expired_card,1,netbanking
PAY210536,C103661,15104.71,2026-07-31 11:16:26,failed,insufficient_funds,1,card
PAY210537,C101121,3577.22,2026-07-22 22:42:05,failed,insufficient_funds,1,card
PAY210538,C101700,2229.63,2026-02-14 21:18:32,failed,bank_decline,1,netbanking
PAY210539,C102470,4094.71,2026-03-18 17:11:06,failed,authentication_failure,1,card
